Number of Records;Cell Cgi;Cell Tower Lat;Cell Tower Location;Cell Tower Long;Cell Tower State;Comm Date;Comm Identifier;Comm Time;Comm Timedate String;Comm Timestamp;Comm Type;Id
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 0:27:30;12/28/14 0:27;1419686850;Internet;7560
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 1:07:36;12/28/14 1:07;1419689256;Internet;7561
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 1:08:01;12/28/14 1:08;1419689281;Internet;7562
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 1:08:01;12/28/14 1:08;1419689281;Internet;7563
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 1:08:06;12/28/14 1:08;1419689286;Internet;7564
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 1:08:27;12/28/14 1:08;1419689307;Internet;7565
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 1:08:27;12/28/14 1:08;1419689307;Internet;7566
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 2:28:31;12/28/14 2:28;1419694111;Internet;7567
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 2:30:08;12/28/14 2:30;1419694208;Internet;7568
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 2:30:08;12/28/14 2:30;1419694208;Internet;7569
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 2:30:14;12/28/14 2:30;1419694214;Internet;7570
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;12/28/14;;30/12/1899 2:40:43;12/28/14 2:40;1419694843;Internet;7571
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;12/28/14;;30/12/1899 2:40:43;12/28/14 2:40;1419694843;Internet;7572
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 2:41:07;12/28/14 2:41;1419694867;Internet;7573
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 2:41:17;12/28/14 2:41;1419694877;Internet;7574
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 2:41:17;12/28/14 2:41;1419694877;Internet;7575
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 2:41:52;12/28/14 2:41;1419694912;Internet;7576
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 2:46:41;12/28/14 2:46;1419695201;Internet;7577
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 2:46:41;12/28/14 2:46;1419695201;Internet;7578
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 2:48:07;12/28/14 2:48;1419695287;Internet;7579
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 2:48:17;12/28/14 2:48;1419695297;Internet;7580
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 2:48:17;12/28/14 2:48;1419695297;Internet;7581
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 2:52:05;12/28/14 2:52;1419695525;Internet;7582
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 2:52:16;12/28/14 2:52;1419695536;Internet;7583
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 2:52:16;12/28/14 2:52;1419695536;Internet;7584
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 2:52:31;12/28/14 2:52;1419695551;Internet;7585
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;12/28/14;;30/12/1899 2:52:41;12/28/14 2:52;1419695561;Internet;7586
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;12/28/14;;30/12/1899 2:52:41;12/28/14 2:52;1419695561;Internet;7587
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 2:53:04;12/28/14 2:53;1419695584;Internet;7588
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 3:14:56;12/28/14 3:14;1419696896;Internet;7589
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 3:14:56;12/28/14 3:14;1419696896;Internet;7590
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 3:42:06;12/28/14 3:42;1419698526;Internet;7591
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 3:42:16;12/28/14 3:42;1419698536;Internet;7592
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 3:42:17;12/28/14 3:42;1419698537;Internet;7593
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 3:42:38;12/28/14 3:42;1419698558;Internet;7594
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 3:42:58;12/28/14 3:42;1419698578;Internet;7595
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 3:42:58;12/28/14 3:42;1419698578;Internet;7596
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 3:43:04;12/28/14 3:43;1419698584;Internet;7597
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;12/28/14;;30/12/1899 3:43:14;12/28/14 3:43;1419698594;Internet;7598
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;12/28/14;;30/12/1899 3:43:14;12/28/14 3:43;1419698594;Internet;7599
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 3:45:30;12/28/14 3:45;1419698730;Internet;7600
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;12/28/14;;30/12/1899 3:46:25;12/28/14 3:46;1419698785;Internet;7601
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;12/28/14;;30/12/1899 3:46:25;12/28/14 3:46;1419698785;Internet;7602
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 3:49:00;12/28/14 3:49;1419698940;Internet;7603
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 3:49:10;12/28/14 3:49;1419698950;Internet;7604
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 3:49:10;12/28/14 3:49;1419698950;Internet;7605
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 3:49:15;12/28/14 3:49;1419698955;Internet;7606
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 3:49:40;12/28/14 3:49;1419698980;Internet;7608
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;12/28/14;;30/12/1899 3:49:40;12/28/14 3:49;1419698980;Internet;7607
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 4:40:10;12/28/14 4:40;1419702010;Internet;7609
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 4:40:21;12/28/14 4:40;1419702021;Internet;7610
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 4:40:21;12/28/14 4:40;1419702021;Internet;7611
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 4:41:04;12/28/14 4:41;1419702064;Internet;7612
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 4:51:14;12/28/14 4:51;1419702674;Internet;7613
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 4:51:14;12/28/14 4:51;1419702674;Internet;7614
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 5:21:09;12/28/14 5:21;1419704469;Internet;7615
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 5:21:20;12/28/14 5:21;1419704480;Internet;7616
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 5:21:20;12/28/14 5:21;1419704480;Internet;7617
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 7:40:53;12/28/14 7:40;1419712853;Internet;7618
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 7:41:38;12/28/14 7:41;1419712898;Internet;7619
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 7:41:38;12/28/14 7:41;1419712898;Internet;7620
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 7:42:24;12/28/14 7:42;1419712944;Internet;7621
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 7:46:09;12/28/14 7:46;1419713169;Internet;7622
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 7:46:09;12/28/14 7:46;1419713169;Internet;7623
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 8:04:11;12/28/14 8:04;1419714251;Internet;7624
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;12/28/14;;30/12/1899 8:04:56;12/28/14 8:04;1419714296;Internet;7625
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;12/28/14;;30/12/1899 8:04:56;12/28/14 8:04;1419714296;Internet;7626
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 8:07:37;12/28/14 8:07;1419714457;Internet;7627
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 8:24:44;12/28/14 8:24;1419715484;Internet;7628
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 8:24:44;12/28/14 8:24;1419715484;Internet;7629
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 8:25:34;12/28/14 8:25;1419715534;Internet;7630
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 8:58:53;12/28/14 8:58;1419717533;Internet;7631
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 8:58:53;12/28/14 8:58;1419717533;Internet;7632
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 9:01:12;12/28/14 9:01;1419717672;Internet;7633
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 13:25:58;12/28/14 13:25;1419733558;Internet;7634
1;5.0501E+12;-33,793648;BALGOWLAH VILLAGE SHOPPING CENTRE IBC;151,263934;NSW;12/28/14;;30/12/1899 14:17:47;12/28/14 14:17;1419736667;Internet;7635
1;5.0501E+12;-33,793648;BALGOWLAH VILLAGE SHOPPING CENTRE IBC;151,263934;NSW;12/28/14;;30/12/1899 14:17:47;12/28/14 14:17;1419736667;Internet;7636
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 14:39:23;12/28/14 14:39;1419737963;Internet;7637
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 14:42:47;12/28/14 14:42;1419738167;Internet;7638
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 14:42:47;12/28/14 14:42;1419738167;Internet;7639
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 14:43:13;12/28/14 14:43;1419738193;Internet;7640
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 14:50:37;12/28/14 14:50;1419738637;Internet;7641
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 14:50:37;12/28/14 14:50;1419738637;Internet;7642
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 14:55:44;12/28/14 14:55;1419738944;Internet;7643
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 14:56:00;12/28/14 14:56;1419738960;Internet;7644
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 14:56:00;12/28/14 14:56;1419738960;Internet;7645
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 14:59:21;12/28/14 14:59;1419739161;Internet;7646
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 15:00:08;12/28/14 15:00;1419739208;Internet;7647
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 15:00:09;12/28/14 15:00;1419739209;Internet;7648
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 15:08:12;12/28/14 15:08;1419739692;Internet;7649
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 15:17:55;12/28/14 15:17;1419740275;Internet;7650
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 15:17:55;12/28/14 15:17;1419740275;Internet;7651
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 15:27:34;12/28/14 15:27;1419740854;Internet;7652
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;;12/28/14;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 18:33:19;12/28/14 18:33;1419751999;SMS;1109
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;;12/28/14;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 18:33:21;12/28/14 18:33;1419752001;SMS;1110
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;;12/28/14;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 18:33:29;12/28/14 18:33;1419752009;SMS;1111
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;;12/28/14;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 18:34:41;12/28/14 18:34;1419752081;SMS;1112
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 19:57:03;12/28/14 19:57;1419757023;Internet;7653
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 20:55:55;12/28/14 20:55;1419760555;Internet;7654
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 20:55:55;12/28/14 20:55;1419760555;Internet;7655
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 20:56:38;12/28/14 20:56;1419760598;Internet;7656
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 21:08:41;12/28/14 21:08;1419761321;Internet;7657
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 21:08:41;12/28/14 21:08;1419761321;Internet;7658
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 21:10:43;12/28/14 21:10;1419761443;Internet;7659
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 22:04:30;12/28/14 22:04;1419764670;Internet;7661
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 22:08:59;12/28/14 22:08;1419764939;Internet;7662
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 22:55:23;12/28/14 22:55;1419767723;Internet;7663
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 22:55:23;12/28/14 22:55;1419767723;Internet;7664
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/28/14;;30/12/1899 22:58:17;12/28/14 22:58;1419767897;Internet;7665
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 1:18:47;12/29/14 1:18;1419776327;Internet;7666
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 1:18:48;12/29/14 1:18;1419776328;Internet;7667
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 1:35:01;12/29/14 1:35;1419777301;Internet;7668
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 1:56:42;12/29/14 1:56;1419778602;Internet;7669
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 1:56:42;12/29/14 1:56;1419778602;Internet;7670
1;5050101532B23;-33,8841;CHIPPENDALE;151,20234;NSW;12/29/14;;30/12/1899 4:52:34;12/29/14 4:52;1419789154;Internet;7675
1;5050101532B23;-33,8841;CHIPPENDALE;151,20234;NSW;12/29/14;;30/12/1899 8:47:53;12/29/14 8:47;1419803273;Internet;7676
1;5050101532B23;-33,8841;CHIPPENDALE;151,20234;NSW;12/29/14;;30/12/1899 8:47:53;12/29/14 8:47;1419803273;Internet;7677
1;5050101532B23;-33,8841;CHIPPENDALE;151,20234;NSW;12/29/14;;30/12/1899 8:47:55;12/29/14 8:47;1419803275;Internet;7678
1;505010153744F;-33,87829;CHINATOWN;151,20345;NSW;12/29/14;;30/12/1899 8:48:24;12/29/14 8:48;1419803304;Internet;7679
1;5050101532B23;-33,8841;CHIPPENDALE;151,20234;NSW;12/29/14;;30/12/1899 9:37:45;12/29/14 9:37;1419806265;Internet;7681
1;5050101532B23;-33,8841;CHIPPENDALE;151,20234;NSW;12/29/14;;30/12/1899 9:37:45;12/29/14 9:37;1419806265;Internet;7682
1;505010153111F;-33,88024;HAYMARKET #;151,20569;NSW;12/29/14;;30/12/1899 9:40:13;12/29/14 9:40;1419806413;Internet;7684
1;505010153111F;-33,88024;HAYMARKET #;151,20569;NSW;12/29/14;;30/12/1899 9:40:13;12/29/14 9:40;1419806413;Internet;7685
1;505010152046F;-33,79345;BALGOWLAH TE;151,2631;NSW;12/29/14;;30/12/1899 9:51:20;12/29/14 9:51;1419807080;Internet;7686
1;5.0501E+12;-33,793648;BALGOWLAH VILLAGE SHOPPING CENTRE IBC;151,263934;NSW;12/29/14;;30/12/1899 10:43:58;12/29/14 10:43;1419810238;Internet;7687
1;5.0501E+12;-33,793648;BALGOWLAH VILLAGE SHOPPING CENTRE IBC;151,263934;NSW;12/29/14;;30/12/1899 10:43:58;12/29/14 10:43;1419810238;Internet;7688
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 10:52:57;12/29/14 10:52;1419810777;Internet;7689
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 10:56:31;12/29/14 10:56;1419810991;Internet;7690
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 10:56:31;12/29/14 10:56;1419810991;Internet;7691
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 10:59:17;12/29/14 10:59;1419811157;Internet;7692
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;12/29/14;;30/12/1899 13:15:12;12/29/14 13:15;1419819312;Internet;7693
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;12/29/14;;30/12/1899 13:15:12;12/29/14 13:15;1419819312;Internet;7694
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 13:18:29;12/29/14 13:18;1419819509;Internet;7695
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 13:21:28;12/29/14 13:21;1419819688;Internet;7696
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;12/29/14;;30/12/1899 13:21:28;12/29/14 13:21;1419819688;Internet;7697
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 13:25:15;12/29/14 13:25;1419819915;Internet;7698
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 13:28:54;12/29/14 13:28;1419820134;Internet;7700
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;12/29/14;;30/12/1899 13:28:54;12/29/14 13:28;1419820134;Internet;7699
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 13:32:18;12/29/14 13:32;1419820338;Internet;7701
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 13:34:02;12/29/14 13:34;1419820442;Internet;7702
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 13:34:37;12/29/14 13:34;1419820477;Internet;7703
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 13:34:37;12/29/14 13:34;1419820477;Internet;7704
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 13:35:12;12/29/14 13:35;1419820512;Internet;7705
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;;12/29/14;e16514aa8bdc83ba0976bca8a1dc20c9b391dbe6;30/12/1899 15:54:08;12/29/14 15:54;1419828848;SMS;1113
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 17:56:51;12/29/14 17:56;1419836211;Internet;7706
1;5.0501E+12;-33,793648;BALGOWLAH VILLAGE SHOPPING CENTRE IBC;151,263934;NSW;12/29/14;;30/12/1899 18:41:47;12/29/14 18:41;1419838907;Internet;7707
1;5.0501E+12;-33,793648;BALGOWLAH VILLAGE SHOPPING CENTRE IBC;151,263934;NSW;12/29/14;;30/12/1899 18:41:47;12/29/14 18:41;1419838907;Internet;7708
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 18:50:32;12/29/14 18:50;1419839432;Internet;7709
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 19:27:07;12/29/14 19:27;1419841627;Internet;7710
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 19:29:59;12/29/14 19:29;1419841799;Internet;7711
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 19:29:59;12/29/14 19:29;1419841799;Internet;7712
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 19:30:12;12/29/14 19:30;1419841812;Internet;7713
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 19:30:32;12/29/14 19:30;1419841832;Internet;7714
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 19:30:33;12/29/14 19:30;1419841833;Internet;7715
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 19:31:25;12/29/14 19:31;1419841885;Internet;7716
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 19:50:03;12/29/14 19:50;1419843003;Internet;7717
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 19:50:03;12/29/14 19:50;1419843003;Internet;7718
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 19:54:18;12/29/14 19:54;1419843258;Internet;7719
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;12/29/14;;30/12/1899 20:03:08;12/29/14 20:03;1419843788;Internet;7720
1;5.0501E+12;-33,779333;HARBORD 22 WAINE ST;151,276901;NSW;12/29/14;;30/12/1899 20:03:08;12/29/14 20:03;1419843788;Internet;7721
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 20:03:20;12/29/14 20:03;1419843800;Internet;7722
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 20:39:59;12/29/14 20:39;1419845999;Internet;7723
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 20:39:59;12/29/14 20:39;1419845999;Internet;7724
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 20:40:06;12/29/14 20:40;1419846006;Internet;7725
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 21:12:13;12/29/14 21:12;1419847933;Internet;7726
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 21:12:13;12/29/14 21:12;1419847933;Internet;7727
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 21:35:20;12/29/14 21:35;1419849320;Internet;7728
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 21:44:56;12/29/14 21:44;1419849896;Internet;7729
1;505012056EF02;-33,78815;BALGOWLAH HAYES ST;151,26654;NSW;12/29/14;;30/12/1899 21:44:56;12/29/14 21:44;1419849896;Internet;7730
