tree_id,tree_dbh,curb_loc,spc_common,status,health,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other,postcode,nta,nta_name,latitude,longitude
365848,10,OnCurb,pin oak,Alive,Good,Yes,No,No,No,No,Yes,No,No,No,10022,MN19,Turtle Bay-East Midtown,40.75519838,-73.96944085
378877,5,OnCurb,pin oak,Alive,Fair,Yes,No,No,No,No,No,No,No,Yes,10022,MN31,Lenox Hill-Roosevelt Island,40.76150668,-73.96469651
365331,9,OnCurb,littleleaf linden,Alive,Poor,No,No,No,No,No,Yes,No,No,No,10027,MN11,Central Harlem South,40.80700076,-73.94784722
344156,7,OnCurb,Sophora,Alive,Fair,No,No,No,No,No,No,No,No,No,10030,MN03,Central Harlem North-Polo Grounds,40.81688725,-73.93899667
344151,3,OnCurb,Sophora,Alive,Good,No,No,No,No,No,No,No,No,No,10030,MN03,Central Harlem North-Polo Grounds,40.81712881,-73.93881692
365328,9,OnCurb,littleleaf linden,Alive,Good,No,No,No,No,Yes,No,Yes,No,No,10027,MN11,Central Harlem South,40.80687707,-73.94755336
378637,9,OnCurb,Japanese zelkova,Alive,Good,No,No,No,No,No,No,No,No,No,10027,MN03,Central Harlem North-Polo Grounds,40.81071302,-73.9447158
365686,10,OnCurb,littleleaf linden,Alive,Good,No,No,No,Yes,No,No,No,No,No,10027,MN11,Central Harlem South,40.80737636,-73.9484773
365697,7,OnCurb,littleleaf linden,Alive,Good,No,No,No,No,No,No,No,No,No,10027,MN11,Central Harlem South,40.80665982,-73.94678135
317990,4,OnCurb,Japanese zelkova,Alive,Poor,No,No,No,No,No,No,No,No,No,10040,MN35,Washington Heights North,40.85326969,-73.92891775
365854,5,OnCurb,northern red oak,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN22,East Village,40.72166861,-73.98398376
325788,4,OnCurb,common hackberry,Alive,Good,No,No,Yes,No,No,No,No,No,No,10033,MN36,Washington Heights South,40.84711362,-73.93909161
363310,4,OnCurb,Chinese elm,Alive,Good,No,No,No,No,No,No,No,No,No,10032,MN36,Washington Heights South,40.84465666,-73.94061465
389609,4,OnCurb,Japanese zelkova,Alive,Fair,No,No,No,No,No,No,No,No,No,10027,MN03,Central Harlem North-Polo Grounds,40.81469163,-73.94641464
343850,11,OnCurb,green ash,Alive,Fair,No,No,No,No,No,No,No,No,No,10030,MN03,Central Harlem North-Polo Grounds,40.81713551,-73.94004581
309465,4,OnCurb,common hackberry,Alive,Good,No,No,No,No,No,No,No,No,No,10037,MN03,Central Harlem North-Polo Grounds,40.81565302,-73.93845869
297469,9,OnCurb,'Schubert' chokecherry,Alive,Good,No,No,No,No,No,No,No,No,No,10003,MN22,East Village,40.72531017,-73.98749345
325793,3,OnCurb,common hackberry,Alive,Good,No,No,No,No,No,No,No,No,No,10033,MN36,Washington Heights South,40.84699481,-73.93849404
358961,11,OnCurb,ginkgo,Alive,Good,Yes,No,Yes,No,No,Yes,No,No,No,10022,MN19,Turtle Bay-East Midtown,40.75872223,-73.9641608
348833,11,OnCurb,honeylocust,Alive,Fair,Yes,No,No,No,No,Yes,No,No,Yes,10019,MN15,Clinton,40.76574433,-73.99252709
375482,6,OnCurb,Callery pear,Alive,Good,Yes,No,No,No,No,No,No,No,No,10022,MN19,Turtle Bay-East Midtown,40.75840061,-73.96704268
389608,3,OnCurb,Japanese zelkova,Alive,Fair,No,No,No,No,No,No,No,No,No,10027,MN03,Central Harlem North-Polo Grounds,40.81464482,-73.9463034
375886,7,OnCurb,Callery pear,Alive,Good,Yes,No,No,No,No,No,No,No,No,10014,MN23,West Village,40.7381684,-74.00464648
377508,8,OnCurb,Callery pear,Alive,Good,No,No,No,No,No,No,No,No,No,10027,MN03,Central Harlem North-Polo Grounds,40.8100568,-73.94481449
363307,7,OnCurb,Japanese zelkova,Alive,Fair,Yes,No,No,No,No,No,No,No,No,10032,MN36,Washington Heights South,40.84447989,-73.94019407
366419,3,OnCurb,,Dead,,No,No,No,No,No,No,No,No,No,10017,MN19,Turtle Bay-East Midtown,40.75077191,-73.97253015
365537,9,OnCurb,Callery pear,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN28,Lower East Side,40.72172084,-73.98289823
371300,3,OnCurb,northern red oak,Alive,Fair,No,No,No,No,No,Yes,No,No,No,10040,MN35,Washington Heights North,40.85362407,-73.93028309
375891,7,OnCurb,Callery pear,Alive,Good,No,No,No,No,No,No,No,No,No,10014,MN23,West Village,40.73816895,-74.0051459
365542,8,OnCurb,Callery pear,Alive,Good,Yes,No,No,No,No,No,No,No,No,10009,MN28,Lower East Side,40.72142284,-73.98218975
375892,7,OnCurb,Callery pear,Alive,Good,No,No,No,No,No,No,No,No,No,10014,MN23,West Village,40.73816907,-74.00525559
365538,9,OnCurb,Callery pear,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN28,Lower East Side,40.72169375,-73.98283383
365741,13,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10027,MN11,Central Harlem South,40.80617293,-73.94561945
381835,11,OnCurb,honeylocust,Alive,Good,Yes,No,No,No,No,No,No,No,No,10022,MN31,Lenox Hill-Roosevelt Island,40.76073221,-73.96451283
369178,11,OnCurb,Callery pear,Alive,Good,Yes,No,No,No,No,Yes,No,No,No,10022,MN19,Turtle Bay-East Midtown,40.75630726,-73.96986147
365849,9,OnCurb,honeylocust,Alive,Good,Yes,No,No,No,No,Yes,No,No,No,10022,MN19,Turtle Bay-East Midtown,40.75526847,-73.96960766
365862,13,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN22,East Village,40.72206138,-73.98521393
365861,13,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN22,East Village,40.72202251,-73.98509218
366465,11,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,Yes,No,No,Yes,10017,MN19,Turtle Bay-East Midtown,40.75004182,-73.97219519
365853,4,OnCurb,honeylocust,Alive,Good,No,Yes,No,No,No,No,No,No,No,10022,MN19,Turtle Bay-East Midtown,40.75566671,-73.97055542
375792,8,OnCurb,honeylocust,Alive,Good,Yes,No,No,No,No,No,No,No,No,10022,MN19,Turtle Bay-East Midtown,40.76073953,-73.96846235
375578,7,OnCurb,ginkgo,Alive,Good,Yes,No,No,No,No,No,No,No,No,10022,MN19,Turtle Bay-East Midtown,40.75823301,-73.96622044
365852,4,OnCurb,honeylocust,Alive,Good,No,Yes,No,No,No,No,No,No,No,10022,MN19,Turtle Bay-East Midtown,40.75563618,-73.97048276
378633,9,OnCurb,ginkgo,Alive,Fair,No,No,No,No,No,No,No,No,No,10027,MN03,Central Harlem North-Polo Grounds,40.81125001,-73.94599434
365545,7,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN28,Lower East Side,40.7211992,-73.98165807
371291,10,OnCurb,honeylocust,Alive,Fair,Yes,No,No,No,No,No,Yes,No,No,10040,MN35,Washington Heights North,40.85376873,-73.93033921
382338,7,OnCurb,American linden,Alive,Fair,Yes,No,No,No,No,Yes,No,No,Yes,10031,MN04,Hamilton Heights,40.82467516,-73.95019444
371258,8,OnCurb,honeylocust,Alive,Fair,Yes,No,Yes,No,No,No,Yes,No,No,10040,MN35,Washington Heights North,40.85399451,-73.92947538
365749,2,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN28,Lower East Side,40.72100112,-73.98180604
388747,5,OnCurb,ginkgo,Alive,Fair,No,Yes,No,No,No,No,No,No,No,10019,MN15,Clinton,40.767448,-73.98656894
365536,5,OnCurb,Callery pear,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN28,Lower East Side,40.72175511,-73.98297969
365769,5,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10035,MN34,East Harlem North,40.8044798,-73.94148692
388748,4,OnCurb,honeylocust,Alive,Good,No,No,Yes,No,No,No,No,No,Yes,10019,MN15,Clinton,40.76750411,-73.98670221
366464,9,OnCurb,honeylocust,Alive,Fair,No,No,No,No,No,Yes,No,No,Yes,10017,MN19,Turtle Bay-East Midtown,40.7501623,-73.97210653
388749,5,OnCurb,honeylocust,Alive,Good,No,Yes,No,No,No,No,No,No,No,10019,MN15,Clinton,40.76754865,-73.98680801
388750,11,OnCurb,honeylocust,Alive,Good,No,No,Yes,No,No,No,No,No,No,10019,MN15,Clinton,40.76769119,-73.98714658
382341,10,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10031,MN04,Hamilton Heights,40.82482866,-73.95055834
397697,4,OnCurb,,Dead,,No,No,No,No,No,No,No,No,No,10030,MN03,Central Harlem North-Polo Grounds,40.81998501,-73.93738572
355650,5,OnCurb,honeylocust,Alive,Good,Yes,No,No,No,No,Yes,No,No,No,10022,MN19,Turtle Bay-East Midtown,40.75645055,-73.96410923
358409,4,OnCurb,honeylocust,Alive,Good,Yes,No,Yes,No,No,Yes,No,No,No,10022,MN19,Turtle Bay-East Midtown,40.75786447,-73.96339298
371259,2,OnCurb,honeylocust,Alive,Fair,No,No,No,No,No,No,No,No,No,10040,MN35,Washington Heights North,40.85408465,-73.92968896
350269,16,OffsetFromCurb,London planetree,Alive,Good,Yes,No,No,No,No,No,No,No,No,10017,MN19,Turtle Bay-East Midtown,40.74798404,-73.96972632
387174,7,OnCurb,ginkgo,Alive,Poor,No,No,No,No,No,No,No,No,No,10017,MN19,Turtle Bay-East Midtown,40.7514413,-73.97117937
371260,2,OnCurb,honeylocust,Alive,Fair,No,No,No,No,No,No,No,No,No,10040,MN35,Washington Heights North,40.85416146,-73.92987095
365544,3,OnCurb,London planetree,Alive,Fair,No,No,No,No,No,No,No,No,No,10009,MN28,Lower East Side,40.72124542,-73.98176794
356881,16,OnCurb,American elm,Alive,Good,No,No,No,No,No,No,No,No,No,10025,MN09,Morningside Heights,40.80687664,-73.96512443
382333,6,OnCurb,honeylocust,Alive,Fair,No,No,Yes,No,No,Yes,No,No,Yes,10031,MN04,Hamilton Heights,40.82444144,-73.94964038
382335,8,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,Yes,No,No,Yes,10031,MN04,Hamilton Heights,40.82454884,-73.94989498
365768,17,OnCurb,pin oak,Alive,Good,No,No,No,No,No,No,No,No,No,10035,MN34,East Harlem North,40.80457583,-73.94141688
363677,6,OnCurb,pin oak,Alive,Fair,No,No,No,No,No,No,No,No,No,10009,MN28,Lower East Side,40.72120712,-73.97937904
369251,4,OnCurb,London planetree,Alive,Good,No,No,No,No,No,No,No,No,No,10027,MN03,Central Harlem North-Polo Grounds,40.8100784,-73.94772717
359108,6,OnCurb,American linden,Alive,Good,Yes,No,No,No,No,No,No,No,No,10040,MN35,Washington Heights North,40.86073985,-73.92896653
369249,21,OnCurb,London planetree,Alive,Fair,No,No,No,No,No,No,No,No,No,10027,MN03,Central Harlem North-Polo Grounds,40.81017902,-73.94765314
369254,3,OnCurb,London planetree,Alive,Good,No,No,No,No,No,No,No,No,No,10027,MN03,Central Harlem North-Polo Grounds,40.80984792,-73.94789673
363676,5,OnCurb,pin oak,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN28,Lower East Side,40.72124134,-73.97946011
369253,18,OnCurb,London planetree,Alive,Good,Yes,No,No,No,No,No,No,No,No,10027,MN03,Central Harlem North-Polo Grounds,40.80996292,-73.94781213
380098,20,OnCurb,pin oak,Alive,Good,No,No,Yes,No,No,No,No,No,No,83,MN14,Lincoln Square,40.77150857,-73.97924496
363233,3,OnCurb,pin oak,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN28,Lower East Side,40.72148781,-73.97843447
375824,10,OnCurb,American elm,Alive,Fair,No,No,No,No,No,No,No,No,No,10014,MN23,West Village,40.73747971,-74.00466194
369252,3,OnCurb,London planetree,Alive,Good,No,No,No,No,No,No,No,No,No,10027,MN03,Central Harlem North-Polo Grounds,40.8100276,-73.94776454
363678,2,OnCurb,pin oak,Alive,Poor,No,No,No,No,No,No,No,No,No,10009,MN28,Lower East Side,40.72117822,-73.97931059
380105,20,OnCurb,pin oak,Alive,Good,No,No,No,No,No,No,No,No,No,83,MN14,Lincoln Square,40.77005742,-73.98029782
382337,6,OnCurb,silver linden,Alive,Good,No,No,No,No,No,Yes,No,No,No,10031,MN04,Hamilton Heights,40.82462319,-73.95007125
398197,2,OnCurb,,Dead,,No,No,No,No,No,No,No,No,No,10030,MN03,Central Harlem North-Polo Grounds,40.81862638,-73.94163786
365535,9,OnCurb,Callery pear,Alive,Fair,No,No,No,No,No,No,No,No,No,10009,MN28,Lower East Side,40.72183598,-73.98317197
363246,2,OnCurb,pin oak,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN28,Lower East Side,40.72201024,-73.97967118
378641,5,OnCurb,Callery pear,Alive,Good,No,No,No,No,No,No,No,No,No,10027,MN03,Central Harlem North-Polo Grounds,40.81045966,-73.94411258
382334,2,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10031,MN04,Hamilton Heights,40.82448781,-73.94975031
369114,4,OnCurb,,Dead,,No,No,No,No,No,No,No,No,No,10027,MN03,Central Harlem North-Polo Grounds,40.81031283,-73.94930765
365755,3,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN28,Lower East Side,40.7212069,-73.98248078
291097,8,OnCurb,golden raintree,Alive,Fair,No,No,Yes,No,No,Yes,No,No,No,10032,MN36,Washington Heights South,40.83837529,-73.9453267
382329,13,OnCurb,honeylocust,Alive,Good,Yes,No,No,No,No,No,No,No,No,10031,MN04,Hamilton Heights,40.82419332,-73.94905221
382331,9,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,Yes,No,No,No,10031,MN04,Hamilton Heights,40.82434096,-73.94940221
358412,5,OnCurb,honeylocust,Alive,Fair,Yes,No,No,No,No,Yes,No,No,Yes,10022,MN19,Turtle Bay-East Midtown,40.75819304,-73.96315396
365751,2,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN28,Lower East Side,40.7210581,-73.98199289
400955,4,OnCurb,,Dead,,No,No,No,No,No,No,No,No,No,10009,MN22,East Village,40.72412078,-73.98441331
365750,2,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN28,Lower East Side,40.72103727,-73.98192458
271346,18,OnCurb,golden raintree,Alive,Good,No,No,No,No,No,No,No,No,No,10012,MN24,SoHo-TriBeCa-Civic Center-Little Italy,40.72605697,-74.00056246
348806,18,OnCurb,black locust,Alive,Good,No,No,Yes,No,No,No,No,No,Yes,10019,MN15,Clinton,40.76640263,-73.99019458
348985,11,OnCurb,black locust,Alive,Fair,Yes,No,No,No,No,No,No,No,No,10019,MN15,Clinton,40.76547792,-73.9896653
270302,9,OnCurb,black locust,Alive,Good,No,No,No,No,No,No,No,No,No,10027,MN11,Central Harlem South,40.80770122,-73.94338969
269245,4,OnCurb,golden raintree,Alive,Good,No,No,No,No,No,No,No,No,No,10013,MN24,SoHo-TriBeCa-Civic Center-Little Italy,40.72177208,-74.00436947
269246,12,OnCurb,golden raintree,Alive,Good,No,No,No,No,No,No,No,No,No,10013,MN24,SoHo-TriBeCa-Civic Center-Little Italy,40.72181817,-74.00433028
382330,10,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10031,MN04,Hamilton Heights,40.8242866,-73.94927333
360097,14,OnCurb,pin oak,Alive,Fair,No,No,No,No,No,No,No,No,No,10040,MN35,Washington Heights North,40.86049282,-73.92994726
362698,4,OnCurb,willow oak,Alive,Good,No,No,No,No,No,Yes,No,No,No,10032,MN36,Washington Heights South,40.84435711,-73.94176936
344184,10,OnCurb,Sophora,Alive,Good,No,No,Yes,No,No,No,No,No,No,10030,MN03,Central Harlem North-Polo Grounds,40.81780251,-73.9383266
366660,7,OnCurb,honeylocust,Alive,Fair,No,Yes,No,No,No,No,No,No,No,10017,MN19,Turtle Bay-East Midtown,40.75020481,-73.97118605
352756,8,OnCurb,Sophora,Alive,Good,No,No,No,No,No,No,No,No,No,10014,MN23,West Village,40.73817131,-74.00607655
359486,2,OnCurb,,Dead,,No,No,No,No,No,No,No,No,No,10040,MN35,Washington Heights North,40.86183351,-73.92991802
343711,13,OnCurb,Sophora,Alive,Good,No,No,Yes,No,No,No,No,No,No,10030,MN03,Central Harlem North-Polo Grounds,40.8185956,-73.93964323
396649,10,OnCurb,,Dead,,No,No,No,No,No,No,No,No,No,10002,MN28,Lower East Side,40.71193963,-73.98476849
359104,11,OnCurb,pin oak,Alive,Good,No,No,No,No,No,No,No,No,Yes,10040,MN35,Washington Heights North,40.86040951,-73.92986565
380103,18,OnCurb,pin oak,Alive,Good,No,No,No,No,No,No,No,No,No,83,MN14,Lincoln Square,40.77028814,-73.98013042
344520,9,OnCurb,Sophora,Alive,Fair,Yes,No,No,No,No,Yes,No,No,Yes,10033,MN35,Washington Heights North,40.84939852,-73.9304427
346437,7,OnCurb,Sophora,Alive,Good,No,No,No,No,No,No,No,No,No,10016,MN20,Murray Hill-Kips Bay,40.74184977,-73.97647662
365754,3,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN28,Lower East Side,40.72118617,-73.98241281
363245,10,OnCurb,Callery pear,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN28,Lower East Side,40.72196707,-73.97956899
275094,4,OnCurb,shingle oak,Alive,Good,No,No,No,No,No,No,No,No,No,10013,MN24,SoHo-TriBeCa-Civic Center-Little Italy,40.72334426,-74.00927016
319300,3,OnCurb,shingle oak,Alive,Poor,Yes,No,No,No,No,Yes,No,No,Yes,10022,MN19,Turtle Bay-East Midtown,40.75728444,-73.96274512
309654,2,OnCurb,shingle oak,Alive,Fair,No,No,No,No,No,No,No,No,No,10033,MN36,Washington Heights South,40.84601276,-73.93575557
261072,5,OnCurb,magnolia,Alive,Good,Yes,No,No,No,No,No,No,No,No,10031,MN06,Manhattanville,40.82030948,-73.95513647
363239,11,OnCurb,Callery pear,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN28,Lower East Side,40.72163331,-73.97877889
366670,7,OnCurb,Callery pear,Alive,Good,No,Yes,No,No,No,No,No,No,No,10017,MN19,Turtle Bay-East Midtown,40.74986312,-73.97037706
365694,9,OnCurb,littleleaf linden,Alive,Good,No,No,No,No,No,No,No,No,No,10027,MN11,Central Harlem South,40.80681455,-73.94714756
349443,10,OnCurb,Sophora,Alive,Good,No,No,No,No,No,No,No,No,No,10027,MN09,Morningside Heights,40.81110244,-73.96185357
363858,6,OnCurb,black oak,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN28,Lower East Side,40.72108714,-73.9793587
344516,7,OnCurb,sawtooth oak,Alive,Good,Yes,No,No,No,No,Yes,No,No,Yes,10033,MN35,Washington Heights North,40.8495615,-73.93082253
333619,4,OnCurb,sawtooth oak,Alive,Good,No,Yes,No,No,No,No,No,No,No,10018,MN15,Clinton,40.75678527,-73.99449783
318643,4,OnCurb,swamp white oak,Alive,Good,No,No,No,No,No,No,No,No,No,10040,MN35,Washington Heights North,40.85378636,-73.92717088
366663,9,OnCurb,honeylocust,Alive,Fair,No,Yes,No,No,No,No,No,No,No,10017,MN19,Turtle Bay-East Midtown,40.75011673,-73.97097749
360262,4,OnCurb,magnolia,Alive,Fair,No,No,Yes,No,No,No,No,No,No,10040,MN35,Washington Heights North,40.8610504,-73.92769252
365760,4,OnCurb,black oak,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN28,Lower East Side,40.72142636,-73.9832004
375825,9,OnCurb,littleleaf linden,Alive,Fair,No,No,No,No,No,No,No,No,No,10014,MN23,West Village,40.73748073,-74.00460855
389669,4,OnCurb,swamp white oak,Alive,Good,No,No,No,No,No,No,No,No,No,10030,MN03,Central Harlem North-Polo Grounds,40.81513064,-73.94719291
380100,8,OnCurb,pin oak,Alive,Good,No,No,No,No,No,No,No,No,No,83,MN14,Lincoln Square,40.77126728,-73.97942003
380104,20,OnCurb,pin oak,Alive,Good,No,No,No,No,No,No,No,No,No,83,MN14,Lincoln Square,40.77017278,-73.98021412
280407,4,OnCurb,shingle oak,Alive,Poor,No,No,No,No,No,Yes,No,No,No,10033,MN36,Washington Heights South,40.84591409,-73.93749518
295601,6,OnCurb,shingle oak,Alive,Good,Yes,No,No,No,No,No,No,No,No,10027,MN03,Central Harlem North-Polo Grounds,40.80890725,-73.94430322
360260,4,OnCurb,shingle oak,Alive,Fair,No,No,Yes,No,No,No,No,No,No,10040,MN35,Washington Heights North,40.8608545,-73.92756759
363241,3,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN28,Lower East Side,40.72172644,-73.97899936
358408,4,OnCurb,honeylocust,Alive,Good,Yes,No,Yes,No,No,Yes,No,No,No,10022,MN19,Turtle Bay-East Midtown,40.75780467,-73.96343648
365753,9,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN28,Lower East Side,40.72115757,-73.98231905
366664,6,OnCurb,honeylocust,Alive,Fair,No,Yes,No,No,No,No,No,No,No,10017,MN19,Turtle Bay-East Midtown,40.75007701,-73.97088347
371048,6,OnCurb,Sophora,Alive,Good,No,No,No,No,No,Yes,No,No,No,10027,MN03,Central Harlem North-Polo Grounds,40.80930061,-73.94497531
313597,4,OnCurb,sweetgum,Alive,Good,Yes,No,No,No,No,No,No,No,No,10128,MN32,Yorkville,40.78196188,-73.94753639
346783,7,OnCurb,Norway maple,Alive,Fair,No,No,No,No,No,No,No,No,No,10016,MN20,Murray Hill-Kips Bay,40.74024708,-73.97932841
334934,4,OnCurb,Kentucky coffeetree,Alive,Good,No,No,No,No,No,No,No,No,No,10025,MN09,Morningside Heights,40.80788192,-73.96583122
344154,9,OnCurb,Sophora,Alive,Good,No,No,No,No,No,No,No,No,No,10030,MN03,Central Harlem North-Polo Grounds,40.81698402,-73.93892466
13161,4,OnCurb,pagoda dogwood,Alive,Good,No,No,No,No,No,No,No,No,No,10014,MN23,West Village,40.73348823,-74.00330208
380101,19,OnCurb,pin oak,Alive,Good,No,No,Yes,No,No,No,No,No,No,83,MN14,Lincoln Square,40.77113894,-73.97951315
375624,11,OnCurb,honeylocust,Alive,Good,Yes,No,No,No,No,No,No,No,No,10022,MN19,Turtle Bay-East Midtown,40.75883601,-73.96578608
382712,17,OnCurb,Sophora,Alive,Good,No,No,No,No,No,No,No,No,No,10027,MN03,Central Harlem North-Polo Grounds,40.81372277,-73.94604191
369393,5,OnCurb,Sophora,Alive,Good,No,No,No,No,No,No,No,No,No,10027,MN03,Central Harlem North-Polo Grounds,40.80999982,-73.9468935
355664,10,OnCurb,Sophora,Alive,Good,No,No,No,No,No,No,No,No,No,10031,MN04,Hamilton Heights,40.82616502,-73.95204274
371057,5,OnCurb,Sophora,Alive,Good,No,No,No,No,No,No,No,No,No,10027,MN03,Central Harlem North-Polo Grounds,40.80966446,-73.94584155
335478,13,OnCurb,Sophora,Alive,Good,No,Yes,No,No,No,No,No,No,No,10016,MN20,Murray Hill-Kips Bay,40.74933009,-73.98066216
358410,9,OnCurb,honeylocust,Alive,Good,Yes,No,Yes,No,No,Yes,No,No,No,10022,MN19,Turtle Bay-East Midtown,40.75801867,-73.96328081
332176,4,OnCurb,Sophora,Alive,Fair,No,Yes,No,No,No,No,No,No,No,10018,MN15,Clinton,40.75613894,-73.99104746
371254,4,OnCurb,sweetgum,Alive,Fair,No,No,No,No,No,Yes,No,No,No,10040,MN35,Washington Heights North,40.85383955,-73.92910825
346433,5,OnCurb,Sophora,Alive,Good,No,No,No,No,No,No,No,No,No,10016,MN20,Murray Hill-Kips Bay,40.74150071,-73.97566074
355661,12,OnCurb,Sophora,Alive,Good,No,No,Yes,No,No,Yes,No,No,No,10031,MN04,Hamilton Heights,40.82604092,-73.95175075
348829,4,OnCurb,sweetgum,Alive,Fair,No,No,Yes,No,No,Yes,No,No,Yes,10019,MN15,Clinton,40.76543304,-73.9917882
355663,11,OnCurb,Sophora,Alive,Good,No,No,No,No,No,Yes,No,No,No,10031,MN04,Hamilton Heights,40.82612495,-73.95194846
366368,8,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10017,MN19,Turtle Bay-East Midtown,40.75091324,-73.9741822
368782,3,OnCurb,sweetgum,Alive,Good,No,No,No,No,No,No,No,No,No,10027,MN11,Central Harlem South,40.81065827,-73.9503884
371307,4,OnCurb,white oak,Alive,Fair,No,No,No,No,No,Yes,No,No,No,10040,MN35,Washington Heights North,40.85328212,-73.92946972
380734,7,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10065,MN40,Upper East Side-Carnegie Hill,40.76471106,-73.97006194
363248,9,OnCurb,Callery pear,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN28,Lower East Side,40.72207712,-73.97982952
371252,4,OnCurb,sweetgum,Alive,Fair,No,No,No,No,No,No,No,No,No,10040,MN35,Washington Heights North,40.85375407,-73.92890573
365368,18,OnCurb,Sophora,Alive,Good,Yes,No,Yes,No,No,Yes,No,No,No,10022,MN19,Turtle Bay-East Midtown,40.75480205,-73.97017301
368787,4,OnCurb,sweetgum,Alive,Good,No,No,No,No,No,No,No,No,No,10027,MN11,Central Harlem South,40.80991151,-73.94861693
368786,3,OnCurb,sweetgum,Alive,Good,No,No,No,No,No,No,No,No,No,10027,MN11,Central Harlem South,40.81018849,-73.94927396
368788,4,OnCurb,sweetgum,Alive,Good,No,No,No,No,No,No,No,No,No,10027,MN11,Central Harlem South,40.80988035,-73.94854302
377505,7,OnCurb,Sophora,Alive,Good,No,No,No,No,No,No,No,No,No,10027,MN03,Central Harlem North-Polo Grounds,40.8102017,-73.94515898
354919,7,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,Yes,No,No,Yes,10017,MN19,Turtle Bay-East Midtown,40.74881456,-73.97203122
